2022,1,5,Tokyo-to,Bareisho,Hokkaido,237565,227
2022,1,5,Tokyo-to,Bareisho,Nagasaki,54440,256
2022,1,5,Tokyo-to,Taro,Aggregate,2528,284
2022,1,5,Tokyo-to,Taro,Saitama,16370,282
2022,1,5,Tokyo-to,Yamanoimo,Aggregate,2999,341
2022,1,5,Tokyo-to,Yamanoimo,Aomori,17657,283
2022,1,5,Tokyo-to,Yamanoimo,Chiba,2324,583
2022,1,5,Tokyo-to,Yamanoimo,Hokkaido,2080,270
2022,1,5,Tokyo-to,onion,Aggregate,45603,209
2022,1,5,Tokyo-to,onion,Hokkaido,230870,210
2022,1,5,Tokyo-to,garlic,Aggregate,3114,941
2022,1,5,Tokyo-to,garlic,Aomori,1465,2108
2022,1,5,Tokyo-to,garlic,Chiba,84,895
2022,1,5,Tokyo-to,garlic,Iwate,6,3645
2022,1,5,Tokyo-to,ginger,Aggregate,2546,653
2022,1,5,Tokyo-to,ginger,Kochi,2930,825
2022,1,5,Tokyo-to,ginger,Chiba,1361,552
2022,1,5,Tokyo-to,ginger,Kumamoto,421,919
2022,1,5,Tokyo-to,ginger,Ibaraki,288,476
2022,1,5,Tokyo-to,ginger,Aichi,84,3626
2022,1,5,Tokyo-to,Raw shiitake mushrooms,Aggregate,16884,1173
2022,1,5,Tokyo-to,Raw shiitake mushrooms,Chiba,28790,1089
2022,1,5,Tokyo-to,Raw shiitake mushrooms,Iwate,19599,949
2022,1,5,Tokyo-to,Raw shiitake mushrooms,Akita,16888,1601
2022,1,5,Tokyo-to,Raw shiitake mushrooms,Tochigi,7183,1175
2022,1,5,Tokyo-to,Nameko,Aggregate,2666,429
2022,1,5,Tokyo-to,Nameko,Yamagata,5802,450
2022,1,5,Tokyo-to,Nameko,Nagano,3525,428
2022,1,5,Tokyo-to,Nameko,Miyagi,2784,441
2022,1,5,Tokyo-to,Nameko,Fukushima,1755,341
2022,1,5,Tokyo-to,Enoki mushroom,Aggregate,4935,253
2022,1,5,Tokyo-to,Enoki mushroom,Nagano,58466,253
2022,1,5,Tokyo-to,Enoki mushroom,Niigata,19253,277
2022,1,5,Tokyo-to,Simeji,Aggregate,7800,468
2022,1,5,Tokyo-to,Simeji,Nagano,32819,441
2022,1,5,Tokyo-to,Other vegetables,Aggregate,173779,2011
2022,1,5,Tokyo-to,Imported vegetable,Aggregate,114359,316
2022,1,5,Tokyo-to,Other imported vegetables,Aggregate,22707,570
2022,1,6,Tokyo-to,Total amount of fruit ,Aggregate,1010319,548
2022,1,6,Tokyo-to,Total amount of domestic fruits,Aggregate,138903,558
2022,1,6,Tokyo-to,Total amount of domestic fruits,Shizuoka,250868,426
2022,1,6,Tokyo-to,Total amount of domestic fruits,Ehime,183211,332
2022,1,6,Tokyo-to,Total amount of domestic fruits,Aomori,136869,421
2022,1,6,Tokyo-to,Total amount of domestic fruits,Nagasaki,75618,477
2022,1,6,Tokyo-to,Total amount of domestic fruits,Tochigi,66566,1682
2022,1,6,Tokyo-to,Total amount of domestic fruits,Wakayama,62829,202
